,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Categories,,Distinct Categories,Score ,Top Categories
7963,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,cherish,2020-10-17 21:03,video,studying,70,1363,,,,
7964,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,want,2021-01-27 13:29,video,studying,70,1363,,,,
7965,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,want,2020-06-18 16:46,video,studying,70,1363,,,,
7966,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2020-10-11 21:49,video,studying,15,1363,,,,
7967,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,worried,2020-10-18 9:08,video,studying,12,1363,,,,
7968,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,adore,2021-05-23 20:07,video,studying,72,1363,,,,
7969,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,dislike,2020-09-21 7:20,video,studying,10,1363,,,,
7970,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,intrigued,2020-07-13 14:59,video,studying,45,1363,,,,
7971,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,2020-09-11 14:39,video,studying,0,1363,,,,
7972,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,interested,2021-01-15 1:08,video,studying,30,1363,,,,
7973,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,indifferent,2020-11-04 12:40,video,studying,20,1363,,,,
7974,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,indifferent,2020-10-30 13:21,video,studying,20,1363,,,,
7975,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,intrigued,2020-11-10 15:43,video,studying,45,1363,,,,
7976,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,indifferent,2020-11-10 2:05,video,studying,20,1363,,,,
7977,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,heart,2021-04-01 16:18,video,studying,60,1363,,,,
7978,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,want,2021-05-31 2:06,video,studying,70,1363,,,,
7979,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,disgust,2020-09-16 22:47,video,studying,0,1363,,,,
7980,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,adore,2020-07-29 0:21,video,studying,72,1363,,,,
7981,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,adore,2021-06-04 3:07,video,studying,72,1363,,,,
7982,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,cherish,2020-12-18 9:14,video,studying,70,1363,,,,
7983,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,love,2021-04-20 17:17,video,studying,65,1363,,,,
7984,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,peeking,2021-01-31 5:25,video,studying,35,1363,,,,
7985,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,super love,2020-07-06 21:20,video,studying,75,1363,,,,
7986,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,hate,2020-08-10 22:13,video,studying,5,1363,,,,
7987,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,adore,2020-07-16 18:51,video,studying,72,1363,,,,
7988,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,worried,2020-10-20 20:35,video,studying,12,1363,,,,
7989,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,interested,2021-05-24 10:03,video,studying,30,1363,,,,
7990,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2021-03-18 11:23,video,studying,15,1363,,,,
7991,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,want,2021-01-04 20:20,video,studying,70,1363,,,,
7992,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,indifferent,2021-02-27 19:34,video,studying,20,1363,,,,
7993,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,interested,2021-04-06 11:07,video,studying,30,1363,,,,
7995,42afb980-6f27-40d3-962e-bff8eada090f,disgust,2021-06-11 17:51,GIF,culture,0,1676,,,,
7996,42afb980-6f27-40d3-962e-bff8eada090f,indifferent,2021-05-29 10:26,GIF,culture,20,1676,,,,
7997,42afb980-6f27-40d3-962e-bff8eada090f,hate,2021-03-24 1:26,GIF,culture,5,1676,,,,
7998,42afb980-6f27-40d3-962e-bff8eada090f,cherish,2020-07-22 6:08,GIF,culture,70,1676,,,,
7999,42afb980-6f27-40d3-962e-bff8eada090f,want,2021-04-14 20:44,GIF,culture,70,1676,,,,
8000,42afb980-6f27-40d3-962e-bff8eada090f,indifferent,2020-09-04 16:06,GIF,culture,20,1676,,,,
8001,42afb980-6f27-40d3-962e-bff8eada090f,heart,2021-05-30 19:11,GIF,culture,60,1676,,,,
8002,42afb980-6f27-40d3-962e-bff8eada090f,hate,2021-03-02 1:02,GIF,culture,5,1676,,,,
8003,42afb980-6f27-40d3-962e-bff8eada090f,want,2020-10-03 16:32,GIF,culture,70,1676,,,,
8004,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,2020-11-28 7:04,GIF,culture,45,1676,,,,
8005,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,2020-10-07 19:45,GIF,culture,45,1676,,,,
8006,42afb980-6f27-40d3-962e-bff8eada090f,peeking,2020-12-02 11:57,GIF,culture,35,1676,,,,
8007,42afb980-6f27-40d3-962e-bff8eada090f,want,2020-10-27 0:53,GIF,culture,70,1676,,,,
8008,42afb980-6f27-40d3-962e-bff8eada090f,super love,2021-01-10 23:34,GIF,culture,75,1676,,,,
8009,42afb980-6f27-40d3-962e-bff8eada090f,dislike,2021-03-11 18:11,GIF,culture,10,1676,,,,
8010,42afb980-6f27-40d3-962e-bff8eada090f,cherish,2020-08-24 10:05,GIF,culture,70,1676,,,,
8011,42afb980-6f27-40d3-962e-bff8eada090f,intrigued,2020-11-19 18:21,GIF,culture,45,1676,,,,
8012,42afb980-6f27-40d3-962e-bff8eada090f,super love,2020-06-29 5:00,GIF,culture,75,1676,,,,
8013,42afb980-6f27-40d3-962e-bff8eada090f,want,2021-01-14 3:15,GIF,culture,70,1676,,,,
8014,42afb980-6f27-40d3-962e-bff8eada090f,cherish,2021-02-04 23:04,GIF,culture,70,1676,,,,
8015,42afb980-6f27-40d3-962e-bff8eada090f,want,2020-12-23 16:17,GIF,culture,70,1676,,,,
8016,42afb980-6f27-40d3-962e-bff8eada090f,adore,2020-07-09 17:57,GIF,culture,72,1676,,,,
8017,42afb980-6f27-40d3-962e-bff8eada090f,like,2021-06-07 4:35,GIF,culture,50,1676,,,,
8018,42afb980-6f27-40d3-962e-bff8eada090f,like,2020-08-09 22:56,GIF,culture,50,1676,,,,
8019,42afb980-6f27-40d3-962e-bff8eada090f,cherish,2021-05-06 11:26,GIF,culture,70,1676,,,,
8021,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,2021-06-03 10:39,GIF,education,70,1433,,,,
8022,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,adore,2020-06-22 13:37,GIF,education,72,1433,,,,
8023,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,hate,2020-06-26 14:51,GIF,education,5,1433,,,,
8024,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2021-03-31 16:33,GIF,education,10,1433,,,,
8025,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,heart,2020-06-21 6:28,GIF,education,60,1433,,,,
8026,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,indifferent,2021-02-22 2:36,GIF,education,20,1433,,,,
8027,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,2021-04-15 14:04,GIF,education,70,1433,,,,
8028,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,love,2021-03-27 7:11,GIF,education,65,1433,,,,
8029,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,2020-09-08 1:34,GIF,education,45,1433,,,,
8030,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2020-10-20 10:37,GIF,education,10,1433,,,,
8031,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,hate,2020-06-18 12:45,GIF,education,5,1433,,,,
8032,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,adore,2020-08-22 4:22,GIF,education,72,1433,,,,
8033,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,interested,2021-04-08 1:18,GIF,education,30,1433,,,,
8034,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,2021-01-22 4:27,GIF,education,0,1433,,,,
8035,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,interested,2020-09-16 12:13,GIF,education,30,1433,,,,
8036,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,2020-10-22 5:43,GIF,education,12,1433,,,,
8037,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,love,2021-06-16 17:46,GIF,education,65,1433,,,,
8038,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,dislike,2020-06-30 10:40,GIF,education,10,1433,,,,
8039,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,2021-01-08 3:37,GIF,education,0,1433,,,,
8040,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,cherish,2020-12-08 21:11,GIF,education,70,1433,,,,
8041,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,hate,2021-05-07 9:44,GIF,education,5,1433,,,,
8042,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,2020-11-20 18:18,GIF,education,12,1433,,,,
8043,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-11-19 1:12,GIF,education,50,1433,,,,
8044,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,2020-09-20 13:37,GIF,education,45,1433,,,,
8045,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,2020-07-30 2:28,GIF,education,70,1433,,,,
8046,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,love,2021-05-14 2:30,GIF,education,65,1433,,,,
8047,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,super love,2021-05-16 2:36,GIF,education,75,1433,,,,
8048,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,super love,2020-11-02 12:47,GIF,education,75,1433,,,,
8049,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,cherish,2020-11-19 18:41,GIF,education,70,1433,,,,
8050,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,love,2021-01-03 14:52,GIF,education,65,1433,,,,
8051,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,indifferent,2021-01-03 1:37,GIF,education,20,1433,,,,
8052,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,hate,2020-06-24 23:09,GIF,education,5,1433,,,,
8053,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,super love,2021-04-15 23:21,GIF,education,75,1433,,,,
8054,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,disgust,2020-07-23 5:40,GIF,education,0,1433,,,,
8055,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,intrigued,2021-04-28 10:35,GIF,education,45,1433,,,,
8056,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,indifferent,2020-10-13 23:32,GIF,education,20,1433,,,,
8057,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,love,2020-12-26 8:44,GIF,education,65,1433,,,,
8058,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,peeking,2021-02-25 7:01,GIF,education,35,1433,,,,
8059,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,scared,2020-11-29 3:24,GIF,education,15,1433,,,,
8060,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-12-03 2:25,GIF,education,50,1433,,,,
8061,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,peeking,2020-12-22 3:36,GIF,education,35,1433,,,,
8062,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,adore,2021-01-02 13:43,GIF,education,72,1433,,,,
8063,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,like,2020-09-01 14:36,GIF,education,50,1433,,,,
8064,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,worried,2020-10-05 22:54,GIF,education,12,1433,,,,
8066,7dfe344f-172b-4d1d-a9a5-d63e7a097642,like,2021-04-01 18:58,GIF,culture,50,1676,,,,
8068,581634a6-14c7-4c0a-8c7f-34238e58cf6a,adore,2020-08-25 1:30,GIF,veganism,72,1248,,,,
8069,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-08-29 4:58,GIF,veganism,15,1248,,,,
8070,581634a6-14c7-4c0a-8c7f-34238e58cf6a,cherish,2021-05-22 8:23,GIF,veganism,70,1248,,,,
8071,581634a6-14c7-4c0a-8c7f-34238e58cf6a,hate,2021-01-21 3:35,GIF,veganism,5,1248,,,,
8072,581634a6-14c7-4c0a-8c7f-34238e58cf6a,hate,2020-07-29 6:02,GIF,veganism,5,1248,,,,
8073,581634a6-14c7-4c0a-8c7f-34238e58cf6a,indifferent,2020-08-04 5:36,GIF,veganism,20,1248,,,,
8074,581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-08-14 21:21,GIF,veganism,10,1248,,,,
8075,581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2021-04-29 15:07,GIF,veganism,10,1248,,,,
8076,581634a6-14c7-4c0a-8c7f-34238e58cf6a,heart,2020-09-01 3:31,GIF,veganism,60,1248,,,,
8077,581634a6-14c7-4c0a-8c7f-34238e58cf6a,want,2021-03-04 11:01,GIF,veganism,70,1248,,,,
8078,581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-08-05 6:01,GIF,veganism,10,1248,,,,
8079,581634a6-14c7-4c0a-8c7f-34238e58cf6a,interested,2021-05-03 8:21,GIF,veganism,30,1248,,,,
8080,581634a6-14c7-4c0a-8c7f-34238e58cf6a,adore,2021-04-04 23:52,GIF,veganism,72,1248,,,,
8081,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2021-03-25 16:36,GIF,veganism,50,1248,,,,
8082,581634a6-14c7-4c0a-8c7f-34238e58cf6a,cherish,2020-12-11 1:27,GIF,veganism,70,1248,,,,
8083,581634a6-14c7-4c0a-8c7f-34238e58cf6a,want,2020-12-20 0:50,GIF,veganism,70,1248,,,,
8084,581634a6-14c7-4c0a-8c7f-34238e58cf6a,cherish,2021-02-03 17:21,GIF,veganism,70,1248,,,,
8085,581634a6-14c7-4c0a-8c7f-34238e58cf6a,love,2021-03-06 13:00,GIF,veganism,65,1248,,,,
8086,581634a6-14c7-4c0a-8c7f-34238e58cf6a,love,2020-10-11 15:48,GIF,veganism,65,1248,,,,
8087,581634a6-14c7-4c0a-8c7f-34238e58cf6a,dislike,2020-12-27 11:31,GIF,veganism,10,1248,,,,
8088,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2021-03-20 0:56,GIF,veganism,50,1248,,,,
8089,581634a6-14c7-4c0a-8c7f-34238e58cf6a,peeking,2020-07-12 12:14,GIF,veganism,35,1248,,,,
8090,581634a6-14c7-4c0a-8c7f-34238e58cf6a,interested,2020-12-08 3:11,GIF,veganism,30,1248,,,,
8091,581634a6-14c7-4c0a-8c7f-34238e58cf6a,worried,2021-01-10 2:32,GIF,veganism,12,1248,,,,
8092,581634a6-14c7-4c0a-8c7f-34238e58cf6a,love,2020-12-09 0:03,GIF,veganism,65,1248,,,,
8093,581634a6-14c7-4c0a-8c7f-34238e58cf6a,like,2020-11-02 2:34,GIF,veganism,50,1248,,,,
8094,581634a6-14c7-4c0a-8c7f-34238e58cf6a,indifferent,2021-03-17 20:04,GIF,veganism,20,1248,,,,
8095,581634a6-14c7-4c0a-8c7f-34238e58cf6a,peeking,2021-03-20 3:55,GIF,veganism,35,1248,,,,
8096,581634a6-14c7-4c0a-8c7f-34238e58cf6a,peeking,2020-06-29 11:04,GIF,veganism,35,1248,,,,
8097,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2021-05-14 23:56,GIF,veganism,15,1248,,,,
8098,581634a6-14c7-4c0a-8c7f-34238e58cf6a,hate,2020-08-04 6:54,GIF,veganism,5,1248,,,,
8099,581634a6-14c7-4c0a-8c7f-34238e58cf6a,peeking,2020-08-31 12:06,GIF,veganism,35,1248,,,,
8100,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-08-18 19:25,GIF,veganism,15,1248,,,,
8101,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-09-06 3:05,GIF,veganism,15,1248,,,,
8102,581634a6-14c7-4c0a-8c7f-34238e58cf6a,peeking,2020-06-27 9:45,GIF,veganism,35,1248,,,,
8103,581634a6-14c7-4c0a-8c7f-34238e58cf6a,disgust,2020-07-21 15:34,GIF,veganism,0,1248,,,,
8104,581634a6-14c7-4c0a-8c7f-34238e58cf6a,adore,2021-01-19 14:13,GIF,veganism,72,1248,,,,
8105,581634a6-14c7-4c0a-8c7f-34238e58cf6a,love,2020-09-23 22:55,GIF,veganism,65,1248,,,,
8107,1e773c55-ec7e-47f2-916d-98d0b778a048,adore,2021-02-02 12:15,photo,food,72,1699,,,,
8108,1e773c55-ec7e-47f2-916d-98d0b778a048,intrigued,2020-08-03 7:35,photo,food,45,1699,,,,
8109,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,2021-05-17 10:11,photo,food,0,1699,,,,
8110,1e773c55-ec7e-47f2-916d-98d0b778a048,dislike,2021-05-29 21:24,photo,food,10,1699,,,,
8111,1e773c55-ec7e-47f2-916d-98d0b778a048,intrigued,2021-02-25 14:13,photo,food,45,1699,,,,
8112,1e773c55-ec7e-47f2-916d-98d0b778a048,heart,2020-06-21 8:05,photo,food,60,1699,,,,
8113,1e773c55-ec7e-47f2-916d-98d0b778a048,love,2021-03-01 11:04,photo,food,65,1699,,,,
8114,1e773c55-ec7e-47f2-916d-98d0b778a048,interested,2020-12-07 14:15,photo,food,30,1699,,,,
8115,1e773c55-ec7e-47f2-916d-98d0b778a048,love,2020-09-12 11:17,photo,food,65,1699,,,,
8116,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,2020-11-14 1:49,photo,food,0,1699,,,,
8117,1e773c55-ec7e-47f2-916d-98d0b778a048,cherish,2021-03-07 16:36,photo,food,70,1699,,,,
8118,1e773c55-ec7e-47f2-916d-98d0b778a048,adore,2020-08-19 0:26,photo,food,72,1699,,,,
8119,1e773c55-ec7e-47f2-916d-98d0b778a048,love,2020-10-06 5:24,photo,food,65,1699,,,,
8120,1e773c55-ec7e-47f2-916d-98d0b778a048,interested,2021-02-09 2:32,photo,food,30,1699,,,,
8121,1e773c55-ec7e-47f2-916d-98d0b778a048,peeking,2020-10-24 19:08,photo,food,35,1699,,,,
8122,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,2020-08-07 7:47,photo,food,0,1699,,,,
8123,1e773c55-ec7e-47f2-916d-98d0b778a048,heart,2020-11-10 2:39,photo,food,60,1699,,,,
8124,1e773c55-ec7e-47f2-916d-98d0b778a048,super love,2020-09-18 12:09,photo,food,75,1699,,,,
8125,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,2020-09-08 3:14,photo,food,0,1699,,,,
8126,1e773c55-ec7e-47f2-916d-98d0b778a048,cherish,2020-07-19 16:42,photo,food,70,1699,,,,
8127,1e773c55-ec7e-47f2-916d-98d0b778a048,want,2020-11-29 14:45,photo,food,70,1699,,,,
8128,1e773c55-ec7e-47f2-916d-98d0b778a048,adore,2021-03-01 23:03,photo,food,72,1699,,,,
8129,1e773c55-ec7e-47f2-916d-98d0b778a048,disgust,2020-09-18 15:59,photo,food,0,1699,,,,
8130,1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-03-27 22:06,photo,food,15,1699,,,,
8131,1e773c55-ec7e-47f2-916d-98d0b778a048,super love,2021-02-02 3:00,photo,food,75,1699,,,,
8132,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2021-02-26 21:55,photo,food,50,1699,,,,
8133,1e773c55-ec7e-47f2-916d-98d0b778a048,adore,2020-12-10 22:30,photo,food,72,1699,,,,
8134,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2020-12-08 8:15,photo,food,50,1699,,,,
8135,1e773c55-ec7e-47f2-916d-98d0b778a048,indifferent,2021-01-25 21:20,photo,food,20,1699,,,,
8136,1e773c55-ec7e-47f2-916d-98d0b778a048,adore,2021-04-16 15:02,photo,food,72,1699,,,,
8137,1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-04-10 7:07,photo,food,15,1699,,,,
8138,1e773c55-ec7e-47f2-916d-98d0b778a048,super love,2020-07-07 3:00,photo,food,75,1699,,,,
8139,1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-03-07 16:59,photo,food,15,1699,,,,
8140,1e773c55-ec7e-47f2-916d-98d0b778a048,like,2020-11-27 11:28,photo,food,50,1699,,,,
8141,1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-05-26 5:10,photo,food,15,1699,,,,
8142,1e773c55-ec7e-47f2-916d-98d0b778a048,hate,2021-01-27 3:17,photo,food,5,1699,,,,
8144,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2021-02-12 18:29,GIF,tennis,50,1328,,,,
8145,c63235b6-aad7-42ff-96ba-978e47a6c5fc,intrigued,2020-08-03 6:22,GIF,tennis,45,1328,,,,
8146,c63235b6-aad7-42ff-96ba-978e47a6c5fc,hate,2020-12-04 3:18,GIF,tennis,5,1328,,,,
8147,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2020-12-28 7:00,GIF,tennis,50,1328,,,,
8148,c63235b6-aad7-42ff-96ba-978e47a6c5fc,cherish,2020-08-09 4:02,GIF,tennis,70,1328,,,,
8149,c63235b6-aad7-42ff-96ba-978e47a6c5fc,like,2020-10-20 1:06,GIF,tennis,50,1328,,,,
8150,c63235b6-aad7-42ff-96ba-978e47a6c5fc,indifferent,2020-08-18 0:25,GIF,tennis,20,1328,,,,
8151,c63235b6-aad7-42ff-96ba-978e47a6c5fc,intrigued,2020-10-11 7:19,GIF,tennis,45,1328,,,,
8152,c63235b6-aad7-42ff-96ba-978e47a6c5fc,heart,2020-09-10 8:57,GIF,tennis,60,1328,,,,
8153,c63235b6-aad7-42ff-96ba-978e47a6c5fc,peeking,2021-02-24 11:04,GIF,tennis,35,1328,,,,
8154,c63235b6-aad7-42ff-96ba-978e47a6c5fc,interested,2020-10-05 14:40,GIF,tennis,30,1328,,,,
8156,194f1ad7-43bf-4cdd-a01b-e6947df47403,like,2020-11-22 18:53,GIF,tennis,50,1328,,,,
8157,194f1ad7-43bf-4cdd-a01b-e6947df47403,disgust,2020-06-23 11:23,GIF,tennis,0,1328,,,,
8158,194f1ad7-43bf-4cdd-a01b-e6947df47403,indifferent,2020-10-12 12:08,GIF,tennis,20,1328,,,,
8159,194f1ad7-43bf-4cdd-a01b-e6947df47403,hate,2021-02-09 19:33,GIF,tennis,5,1328,,,,
8161,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,2020-11-01 13:30,GIF,animals,12,1897,,,,
8162,85e013ce-3474-4c9a-a4ea-7b726a29baae,worried,2020-10-19 12:00,GIF,animals,12,1897,,,,
8163,85e013ce-3474-4c9a-a4ea-7b726a29baae,dislike,2021-04-14 19:39,GIF,animals,10,1897,,,,
8164,85e013ce-3474-4c9a-a4ea-7b726a29baae,adore,2021-01-14 14:15,GIF,animals,72,1897,,,,
8165,85e013ce-3474-4c9a-a4ea-7b726a29baae,adore,2021-03-01 23:32,GIF,animals,72,1897,,,,
8166,85e013ce-3474-4c9a-a4ea-7b726a29baae,peeking,2021-06-06 20:05,GIF,animals,35,1897,,,,
8167,85e013ce-3474-4c9a-a4ea-7b726a29baae,like,2020-09-11 22:16,GIF,animals,50,1897,,,,
8168,85e013ce-3474-4c9a-a4ea-7b726a29baae,scared,2020-10-17 23:12,GIF,animals,15,1897,,,,
8169,85e013ce-3474-4c9a-a4ea-7b726a29baae,cherish,2021-05-13 12:59,GIF,animals,70,1897,,,,
8170,85e013ce-3474-4c9a-a4ea-7b726a29baae,disgust,2020-07-17 4:58,GIF,animals,0,1897,,,,
8171,85e013ce-3474-4c9a-a4ea-7b726a29baae,hate,2020-12-06 3:13,GIF,animals,5,1897,,,,
8173,212b7926-c743-45d9-85f2-63e0e8f85208,indifferent,2021-04-03 16:37,photo,dogs,20,1338,,,,
8174,212b7926-c743-45d9-85f2-63e0e8f85208,like,2020-06-27 19:57,photo,dogs,50,1338,,,,
8175,212b7926-c743-45d9-85f2-63e0e8f85208,scared,2020-08-23 9:06,photo,dogs,15,1338,,,,
8176,212b7926-c743-45d9-85f2-63e0e8f85208,want,2021-04-13 20:04,photo,dogs,70,1338,,,,
8177,212b7926-c743-45d9-85f2-63e0e8f85208,heart,2020-08-12 20:11,photo,dogs,60,1338,,,,
8178,212b7926-c743-45d9-85f2-63e0e8f85208,super love,2020-07-20 1:23,photo,dogs,75,1338,,,,
8179,212b7926-c743-45d9-85f2-63e0e8f85208,scared,2021-02-16 14:05,photo,dogs,15,1338,,,,
8181,cb14a57b-9a8e-4694-9516-5a7d2ec41438,heart,2020-06-29 8:19,GIF,soccer,60,1457,,,,
8182,cb14a57b-9a8e-4694-9516-5a7d2ec41438,want,2020-07-07 18:42,GIF,soccer,70,1457,,,,
8183,cb14a57b-9a8e-4694-9516-5a7d2ec41438,like,2021-02-12 10:02,GIF,soccer,50,1457,,,,
8184,cb14a57b-9a8e-4694-9516-5a7d2ec41438,super love,2020-09-30 23:19,GIF,soccer,75,1457,,,,
8185,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,2021-03-08 12:03,GIF,soccer,45,1457,,,,
8186,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,2021-06-08 2:46,GIF,soccer,30,1457,,,,
8187,cb14a57b-9a8e-4694-9516-5a7d2ec41438,dislike,2021-01-25 21:20,GIF,soccer,10,1457,,,,
8188,cb14a57b-9a8e-4694-9516-5a7d2ec41438,intrigued,2021-05-12 18:45,GIF,soccer,45,1457,,,,
8189,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,2020-11-26 16:54,GIF,soccer,30,1457,,,,
8190,cb14a57b-9a8e-4694-9516-5a7d2ec41438,love,2021-04-01 7:00,GIF,soccer,65,1457,,,,
8191,cb14a57b-9a8e-4694-9516-5a7d2ec41438,scared,2020-11-11 3:50,GIF,soccer,15,1457,,,,
8192,cb14a57b-9a8e-4694-9516-5a7d2ec41438,hate,2020-12-18 19:32,GIF,soccer,5,1457,,,,
8193,cb14a57b-9a8e-4694-9516-5a7d2ec41438,interested,2020-10-17 23:45,GIF,soccer,30,1457,,,,
8194,cb14a57b-9a8e-4694-9516-5a7d2ec41438,hate,2020-08-01 23:47,GIF,soccer,5,1457,,,,
8196,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,2020-10-24 13:51,video,travel,45,1647,,,,
8197,f5d6cb3a-923b-45fb-857a-7250b679625e,cherish,2020-11-13 16:42,video,travel,70,1647,,,,
8198,f5d6cb3a-923b-45fb-857a-7250b679625e,intrigued,2021-02-14 17:36,video,travel,45,1647,,,,
8200,9a5951a5-a36f-404e-a746-f6023c160fc0,interested,2021-03-05 21:45,GIF,science,30,1796,,,,
8201,9a5951a5-a36f-404e-a746-f6023c160fc0,cherish,2021-01-12 11:01,GIF,science,70,1796,,,,
8202,9a5951a5-a36f-404e-a746-f6023c160fc0,disgust,2020-10-13 1:06,GIF,science,0,1796,,,,
8203,9a5951a5-a36f-404e-a746-f6023c160fc0,scared,2020-08-17 22:16,GIF,science,15,1796,,,,
8204,9a5951a5-a36f-404e-a746-f6023c160fc0,intrigued,2020-08-15 14:44,GIF,science,45,1796,,,,
8205,9a5951a5-a36f-404e-a746-f6023c160fc0,worried,2020-07-27 1:10,GIF,science,12,1796,,,,
